searchedName,usageKey,canonicalName,formattedName,rank,family,family_key,genus,genus_key,species,species_key,confidence,matchType
Rumex pallidus,2889033,Rumex pallidus,<i>Rumex</i> <i>pallidus</i> Bigelow,SPECIES,Polygonaceae,2416,Rumex,2888942,Rumex pallidus,2889033,100,EXACT
Viola rostrata rostrata,7296287,Viola rostrata rostrata,<i>Viola</i> <i>rostrata</i> var. <i>rostrata</i>,VARIETY,Violaceae,6631,Viola,2874237,Viola rostrata,5331225,88,EXACT
Malus sargentii,3001372,Malus sargentii,<i>Malus</i> <i>sargentii</i> Rehder,SPECIES,Rosaceae,5015,Malus,3001068,Malus toringo,7848132,100,EXACT
Oxalis versicolor,8097265,Oxalis versicolor,<i>Oxalis</i> <i>versicolor</i> L.,SPECIES,Oxalidaceae,6697,Oxalis,2891642,Oxalis versicolor,8097265,99,EXACT
Camassia quamash intermedia,2769086,Camassia quamash intermedia,<i>Camassia</i> <i>quamash</i> subsp. <i>intermedia</i> Gould,SUBSPECIES,Asparagaceae,7683,Camassia,2769068,Camassia quamash,2769084,85,EXACT
Foeniculum vulgare azoricum,7669068,Foeniculum vulgare azoricum,<i>Foeniculum</i> <i>vulgare</i> var. <i>azoricum</i> (Mill.) Holub,VARIETY,Apiaceae,6720,Foeniculum,10704390,Foeniculum vulgare,3034922,85,EXACT
Physalis longifolia,5341818,Physalis longifolia,<i>Physalis</i> <i>longifolia</i> Nutt.,SPECIES,Solanaceae,7717,Physalis,2928907,Physalis longifolia,5341818,100,EXACT
Lilium catesbaei,2753284,Lilium catesbaei,<i>Lilium</i> <i>catesbaei</i> Walter,SPECIES,Liliaceae,7699,Lilium,2752977,Lilium catesbaei,2753284,99,EXACT
Cirsium occidentale lucianum,4220417,Cirsium occidentale lucianum,<i>Cirsium</i> <i>occidentale</i> var. <i>lucianum</i> D.J.Keil,VARIETY,Asteraceae,3065,Cirsium,3112554,Cirsium occidentale,3114557,88,EXACT
Stellaria longipes,5384620,Stellaria longipes,<i>Stellaria</i> <i>longipes</i> Goldie,SPECIES,Caryophyllaceae,2518,Stellaria,3085667,Stellaria longipes,5384620,100,EXACT
Lamium purpureum purpureum,7226078,Lamium purpureum purpureum,<i>Lamium</i> <i>purpureum</i> var. <i>purpureum</i>,VARIETY,Lamiaceae,2497,Lamium,2926678,Lamium purpureum,2926682,88,EXACT
Honckenya peploides robusta,9072099,Honckenya peploides robusta,<i>Honckenya</i> <i>peploides</i> subsp. <i>robusta</i> (Fernald) Hultén,SUBSPECIES,Caryophyllaceae,2518,Honckenya,3085775,Honckenya peploides,3085776,85,EXACT
Physalis missouriensis,5341808,Physalis missouriensis,<i>Physalis</i> <i>missouriensis</i> Mack. & Bush,SPECIES,Solanaceae,7717,Physalis,2928907,Physalis missouriensis,5341808,100,EXACT
Viola canadensis canadensis,7226050,Viola canadensis canadensis,<i>Viola</i> <i>canadensis</i> var. <i>canadensis</i>,VARIETY,Violaceae,6631,Viola,2874237,Viola canadensis,5331231,88,EXACT
Quercus × cravenensis,2878264,Quercus cravenensis,<i>Quercus</i> × <i>cravenensis</i> Little,SPECIES,Fagaceae,4689,Quercus,2877951,Quercus cravenensis,2878264,100,EXACT
Rubus baileyanus,2989820,Rubus baileyanus,<i>Rubus</i> <i>baileyanus</i> Britton,SPECIES,Rosaceae,5015,Rubus,2988638,Rubus baileyanus,2989820,100,EXACT
Tradescantia roseolens,2765260,Tradescantia roseolens,<i>Tradescantia</i> <i>roseolens</i> Small,SPECIES,Commelinaceae,2763195,Tradescantia,2765096,Tradescantia roseolens,2765260,100,EXACT
Nuphar × rubrodisca,3697714,Nuphar rubrodisca,<i>Nuphar</i> × <i>rubrodisca</i> Morong,SPECIES,Nymphaeaceae,2423,Nuphar,2882408,Nuphar rubrodisca,3697714,100,EXACT
Quercus × stelloides,2879170,Quercus stelloides,<i>Quercus</i> × <i>stelloides</i> E.J.Palmer,SPECIES,Fagaceae,4689,Quercus,2877951,Quercus stelloides,2879170,100,EXACT
Crataegus × fretalis,3014902,Crataegus fretalis,<i>Crataegus</i> × <i>fretalis</i> Sarg.,SPECIES,Rosaceae,5015,Crataegus,3013395,Crataegus fretalis,3014902,100,EXACT
Quercus viminea,2879637,Quercus viminea,<i>Quercus</i> <i>viminea</i> Trel.,SPECIES,Fagaceae,4689,Quercus,2877951,Quercus viminea,2879637,100,EXACT
Smilax jamesii,5295096,Smilax jamesii,<i>Smilax</i> <i>jamesii</i> G.A.Wallace,SPECIES,Smilacaceae,7702,Smilax,2740627,Smilax jamesii,5295096,100,EXACT
Quercus laurifolia,2877708,Quercus laurifolia,<i>Quercus</i> <i>laurifolia</i> Michx.,SPECIES,Fagaceae,4689,Quercus,2877951,Quercus laurifolia,2877708,99,EXACT
Polygonatum biflorum commutatum,2770047,Polygonatum biflorum commutatum,"<i>Polygonatum</i> <i>biflorum</i> var. <i>commutatum</i> Morong, 1893",VARIETY,Asparagaceae,7683,Polygonatum,2769995,Polygonatum biflorum,2770039,88,EXACT
Primula frenchii,5640458,Primula frenchii,<i>Primula</i> <i>frenchii</i> (Vasey) A.R.Mast & Reveal,SPECIES,Primulaceae,6674,Dodecatheon,7597718,Dodecatheon frenchii,3169272,100,EXACT
Sanicula maritima,3034864,Sanicula maritima,<i>Sanicula</i> <i>maritima</i> Kellogg ex S.Watson,SPECIES,Apiaceae,6720,Sanicula,3034831,Sanicula maritima,3034864,99,EXACT
Cirsium douglasii douglasii,7222553,Cirsium douglasii douglasii,<i>Cirsium</i> <i>douglasii</i> var. <i>douglasii</i>,VARIETY,Asteraceae,3065,Cirsium,3112554,Cirsium douglasii,3113757,88,EXACT
Suaeda rolandii,3083531,Suaeda rolandii,<i>Suaeda</i> <i>rolandii</i> Bassett & Crompton,SPECIES,Amaranthaceae,3064,Suaeda,7677792,Suaeda rolandii,3083531,100,EXACT
Cirsium longistylum,8362574,Cirsium longistylum,<i>Cirsium</i> <i>longistylum</i> J.W.Moore & Frankton,SPECIES,Asteraceae,3065,Cirsium,3112554,Cirsium longistylum,8362574,100,EXACT
Crataegus coccinea pringlei,3015588,Crataegus coccinea pringlei,<i>Crataegus</i> <i>coccinea</i> var. <i>pringlei</i> (Sarg.) J.A.Macklin & J.B.Phipps,VARIETY,Rosaceae,5015,Crataegus,3013395,Crataegus coccinea,7790614,88,EXACT
Yucca angustissima toftiae,2775694,Yucca angustissima toftiae,<i>Yucca</i> <i>angustissima</i> var. <i>toftiae</i> (S.L.Welsh) Reveal,VARIETY,Asparagaceae,7683,Yucca,2775496,Yucca angustissima,2775690,85,EXACT
Campanula rapunculoides cordifolia,5410486,Campanula rapunculoides cordifolia,<i>Campanula</i> <i>rapunculoides</i> subsp. <i>cordifolia</i> (K.Koch) Damboldt,SUBSPECIES,Campanulaceae,8801,Campanula,3161935,Campanula rapunculoides,5410436,85,EXACT
Claytonia megarhiza,3084735,Claytonia megarhiza,<i>Claytonia</i> <i>megarhiza</i> (A.Gray) Parry ex S.Watson,SPECIES,Montiaceae,4898338,Claytonia,3084729,Claytonia megarhiza,3084735,99,EXACT
Yucca constricta,2775703,Yucca constricta,<i>Yucca</i> <i>constricta</i> Buckley,SPECIES,Asparagaceae,7683,Yucca,2775496,Yucca constricta,2775703,100,EXACT
Allium atrorubens cristatum,2855927,Allium atrorubens cristatum,<i>Allium</i> <i>atrorubens</i> var. <i>cristatum</i> (S.Watson) McNeal,VARIETY,Amaryllidaceae,7682,Allium,9624496,Allium atrorubens,2855926,88,EXACT
Claytonia perfoliata,7736011,Claytonia perfoliata,<i>Claytonia</i> <i>perfoliata</i> Donn.,SPECIES,Montiaceae,4898338,Claytonia,3084729,Claytonia perfoliata,7736011,99,EXACT
Viburnum sieboldii,2888597,Viburnum sieboldii,<i>Viburnum</i> <i>sieboldii</i> Miq.,SPECIES,Viburnaceae,4924416,Viburnum,2888580,Viburnum sieboldii,2888597,100,EXACT
Rubus deliciosus,2999961,Rubus deliciosus,<i>Rubus</i> <i>deliciosus</i> Torr.,SPECIES,Rosaceae,5015,Rubus,2988638,Rubus deliciosus,2999961,100,EXACT
Sanicula crassicaulis crassicaulis,4271366,Sanicula crassicaulis crassicaulis,<i>Sanicula</i> <i>crassicaulis</i> var. <i>crassicaulis</i>,VARIETY,Apiaceae,6720,Sanicula,3034831,Sanicula crassicaulis,3034844,88,EXACT
Lilium pardalinum wigginsii,2753201,Lilium pardalinum wigginsii,<i>Lilium</i> <i>pardalinum</i> subsp. <i>wigginsii</i> (Beane & Vollmer) M.W.Skinner,SUBSPECIES,Liliaceae,7699,Lilium,2752977,Lilium pardalinum,2753192,88,EXACT
Ceanothus × regius,10030111,Ceanothus regius,<i>Ceanothus</i> × <i>regius</i> (Jeps.) Mc Minn,SPECIES,Rhamnaceae,2407,Ceanothus,3039297,Ceanothus regius,10030111,99,EXACT
Quercus tomentella,2878206,Quercus tomentella,<i>Quercus</i> <i>tomentella</i> Engelm.,SPECIES,Fagaceae,4689,Quercus,2877951,Quercus tomentella,2878206,99,EXACT
Rumex crispus crispus,7291543,Rumex crispus crispus,<i>Rumex</i> <i>crispus</i> var. <i>crispus</i>,VARIETY,Polygonaceae,2416,Rumex,2888942,Rumex crispus,8195144,88,EXACT
Celtis laevigata laevigata,7096645,Celtis laevigata laevigata,<i>Celtis</i> <i>laevigata</i> var. <i>laevigata</i>,VARIETY,Cannabaceae,2384,Celtis,2984479,Celtis laevigata,2984491,88,EXACT
Trillium persistens,2742276,Trillium persistens,<i>Trillium</i> <i>persistens</i> W.H.Duncan,SPECIES,Melanthiaceae,7700,Trillium,2742182,Trillium persistens,2742276,100,EXACT
Cirsium arvense arvense,6305858,Cirsium arvense arvense,<i>Cirsium</i> <i>arvense</i> var. <i>arvense</i>,VARIETY,Asteraceae,3065,Cirsium,3112554,Cirsium arvense,3113414,85,EXACT
Ribes tularense,8083070,Ribes tularense,<i>Ribes</i> <i>tularense</i> (Coville) Standl.,SPECIES,Grossulariaceae,2403,Ribes,2986095,Ribes tularense,8083070,99,EXACT
Claytonia peirsonii,9479365,Claytonia peirsonii,<i>Claytonia</i> <i>peirsonii</i> (Munz & I.M.Johnst.) Stoughton,SPECIES,Montiaceae,4898338,Claytonia,3084729,Claytonia peirsonii,9479365,100,EXACT
Allium passeyi,2856670,Allium passeyi,<i>Allium</i> <i>passeyi</i> N.H.Holmgren & A.H.Holmgren,SPECIES,Amaryllidaceae,7682,Allium,9624496,Allium passeyi,2856670,100,EXACT
Viola × indivisa,5663767,Viola indivisa,<i>Viola</i> × <i>indivisa</i> Greene,SPECIES,Violaceae,6631,Viola,2874237,Viola indivisa,5663767,100,EXACT
Viburnum plicatum,2888622,Viburnum plicatum,<i>Viburnum</i> <i>plicatum</i> Thunb.,SPECIES,Viburnaceae,4924416,Viburnum,2888580,Viburnum plicatum,2888622,99,EXACT
Persicaria amphibia emersa,4037007,Persicaria amphibia emersa,<i>Persicaria</i> <i>amphibia</i> var. <i>emersa</i> (Michx.) J.C.Hickman,VARIETY,Polygonaceae,2416,Persicaria,6390748,Persicaria amphibia,6391648,88,EXACT
Quercus durata durata,2879924,Quercus durata durata,<i>Quercus</i> <i>durata</i> var. <i>durata</i>,VARIETY,Fagaceae,4689,Quercus,2877951,Quercus durata,2879923,88,EXACT
Viola purpurea,5331324,Viola purpurea,<i>Viola</i> <i>purpurea</i> Kellogg,SPECIES,Violaceae,6631,Viola,2874237,Viola purpurea,5331324,99,EXACT
Viola riviniana,7296321,Viola riviniana,<i>Viola</i> <i>riviniana</i> Rchb.,SPECIES,Violaceae,6631,Viola,2874237,Viola riviniana,7296321,100,EXACT
Quercus × hawkinsiae,2879314,Quercus hawkinsiae,<i>Quercus</i> × <i>hawkinsiae</i> Sudw.,SPECIES,Fagaceae,4689,Quercus,2877951,Quercus hawkinsiae,2879314,100,EXACT
Cannabis sativa sativa,6370925,Cannabis sativa sativa,<i>Cannabis</i> <i>sativa</i> subsp. <i>sativa</i>,SUBSPECIES,Cannabaceae,2384,Cannabis,2984538,Cannabis sativa,5361880,85,EXACT
Rubus idaeus idaeus,7258954,Rubus idaeus idaeus,<i>Rubus</i> <i>idaeus</i> subsp. <i>idaeus</i>,SUBSPECIES,Rosaceae,5015,Rubus,2988638,Rubus idaeus,2993094,85,EXACT
Cirsium remotifolium remotifolium,7222547,Cirsium remotifolium remotifolium,<i>Cirsium</i> <i>remotifolium</i> var. <i>remotifolium</i>,VARIETY,Asteraceae,3065,Cirsium,3112554,Cirsium remotifolium,3113736,85,EXACT
Quercus myrtifolia,2878545,Quercus myrtifolia,<i>Quercus</i> <i>myrtifolia</i> Willd.,SPECIES,Fagaceae,4689,Quercus,2877951,Quercus myrtifolia,2878545,100,EXACT
Quercus wislizeni wislizeni,7069110,Quercus wislizeni wislizeni,<i>Quercus</i> <i>wislizeni</i> var. <i>wislizeni</i>,VARIETY,Fagaceae,4689,Quercus,2877951,Quercus wislizeni,2878384,88,EXACT
Cirsium quercetorum,3113695,Cirsium quercetorum,<i>Cirsium</i> <i>quercetorum</i> (A.Gray) Jeps.,SPECIES,Asteraceae,3065,Cirsium,3112554,Cirsium quercetorum,3113695,100,EXACT
Smilax melastomifolia,5295260,Smilax melastomifolia,<i>Smilax</i> <i>melastomifolia</i> Sm.,SPECIES,Smilacaceae,7702,Smilax,2740627,Smilax melastomifolia,5295260,100,EXACT
Typha × glauca,8960288,Typha glauca,<i>Typha</i> × <i>glauca</i> Godr.,SPECIES,Typhaceae,4246,Typha,2702102,Typha glauca,8960288,99,EXACT
Crataegus dodgei,3016197,Crataegus dodgei,<i>Crataegus</i> <i>dodgei</i> Ashe,SPECIES,Rosaceae,5015,Crataegus,3013395,Crataegus dodgei,3016197,100,EXACT
Ceanothus impressus nipomensis,10046939,Ceanothus impressus nipomensis,<i>Ceanothus</i> <i>impressus</i> var. <i>nipomensis</i> Mc Minn,VARIETY,Rhamnaceae,2407,Ceanothus,3039297,Ceanothus impressus,3039310,87,EXACT
Trillium pusillum pusillum,7227509,Trillium pusillum pusillum,<i>Trillium</i> <i>pusillum</i> var. <i>pusillum</i>,VARIETY,Melanthiaceae,7700,Trillium,2742182,Trillium pusillum,2742209,88,EXACT
Tragopogon miscellus,5386909,Tragopogon miscellus,<i>Tragopogon</i> × <i>miscellus</i> Ownbey,SPECIES,Asteraceae,3065,Tragopogon,3092408,Tragopogon miscellus,5386909,100,EXACT
Raphanus raphanistrum raphanistrum,7225596,Raphanus raphanistrum raphanistrum,<i>Raphanus</i> <i>raphanistrum</i> subsp. <i>raphanistrum</i>,SUBSPECIES,Brassicaceae,3112,Raphanus,3040962,Raphanus raphanistrum,3040983,85,EXACT
Rubus aboriginum,2993662,Rubus aboriginum,<i>Rubus</i> <i>aboriginum</i> Rydb.,SPECIES,Rosaceae,5015,Rubus,2988638,Rubus aboriginum,2993662,100,EXACT
Quercus × jackiana,2878032,Quercus jackiana,<i>Quercus</i> × <i>jackiana</i> C.K.Schneid.,SPECIES,Fagaceae,4689,Quercus,2877951,Quercus jackiana,2878032,100,EXACT
Acer saccharum schneckii,3767911,Acer saccharum schneckii,<i>Acer</i> <i>saccharum</i> var. <i>schneckii</i> Rehder,VARIETY,Sapindaceae,6657,Acer,3189834,Acer saccharum,3189859,85,EXACT
Lilium candidum,2753090,Lilium candidum,<i>Lilium</i> <i>candidum</i> L.,SPECIES,Liliaceae,7699,Lilium,2752977,Lilium candidum,2753090,99,EXACT
Rumex alpinus,2888948,Rumex alpinus,<i>Rumex</i> <i>alpinus</i> L.,SPECIES,Polygonaceae,2416,Rumex,2888942,Rumex alpinus,2888948,99,EXACT
Rhus microphylla,7707078,Rhus microphylla,<i>Rhus</i> <i>microphylla</i> Engelm.,SPECIES,Anacardiaceae,2398,Rhus,3190534,Rhus microphylla,7707078,99,EXACT
Yucca louisianensis,2775545,Yucca louisianensis,<i>Yucca</i> <i>louisianensis</i> Trel.,SPECIES,Asparagaceae,7683,Yucca,2775496,Yucca flaccida,2775530,100,EXACT
Lilium martagon,2753146,Lilium martagon,<i>Lilium</i> <i>martagon</i> L.,SPECIES,Liliaceae,7699,Lilium,2752977,Lilium martagon,2753146,99,EXACT
Mertensia paniculata borealis,5662245,Mertensia paniculata borealis,<i>Mertensia</i> <i>paniculata</i> var. <i>borealis</i> (J.F.Macbr.) L.O.Williams,VARIETY,Boraginaceae,2498,Mertensia,2663415,Mertensia paniculata,5341214,88,EXACT
Amelanchier nantucketensis,3023951,Amelanchier nantucketensis,<i>Amelanchier</i> <i>nantucketensis</i> E.P.Bicknell,SPECIES,Rosaceae,5015,Amelanchier,3023817,Amelanchier nantucketensis,3023951,100,EXACT
Rubus enslenii,2998356,Rubus enslenii,<i>Rubus</i> <i>enslenii</i> Tratt.,SPECIES,Rosaceae,5015,Rubus,2988638,Rubus enslenii,2998356,100,EXACT
Viola biflora,5331325,Viola biflora,<i>Viola</i> <i>biflora</i> L.,SPECIES,Violaceae,6631,Viola,2874237,Viola biflora,5331325,100,EXACT
Rubus allegheniensis allegheniensis,6369131,Rubus allegheniensis allegheniensis,<i>Rubus</i> <i>allegheniensis</i> var. <i>allegheniensis</i>,VARIETY,Rosaceae,5015,Rubus,2988638,Rubus allegheniensis,8235931,84,EXACT
Lomatium foeniculaceum fimbriatum,6423485,Lomatium foeniculaceum fimbriatum,<i>Lomatium</i> <i>foeniculaceum</i> subsp. <i>fimbriatum</i> W.L.Theob.,SUBSPECIES,Apiaceae,6720,Lomatium,8394726,Lomatium foeniculaceum,3034267,85,EXACT
Lactuca sativa,7403263,Lactuca sativa,<i>Lactuca</i> <i>sativa</i> L.,SPECIES,Asteraceae,3065,Lactuca,3140231,Lactuca sativa,7403263,100,EXACT
Amelanchier humilis,3023903,Amelanchier humilis,<i>Amelanchier</i> <i>humilis</i> Wiegand,SPECIES,Rosaceae,5015,Amelanchier,3023817,Amelanchier humilis,3023903,99,EXACT
Viburnum davidii,3856436,Viburnum davidi,<i>Viburnum</i> <i>davidi</i> Franch.,SPECIES,Viburnaceae,4924416,Viburnum,2888580,Viburnum davidi,3856436,98,VARIANT
Carya × laneyi,3054343,Carya laneyi,<i>Carya</i> × <i>laneyi</i> Sarg.,SPECIES,Juglandaceae,2499,Carya,3054287,Carya laneyi,3054343,100,EXACT
Persicaria virginiana,2889320,Persicaria virginiana,<i>Persicaria</i> <i>virginiana</i> (L.) Gaertn.,SPECIES,Polygonaceae,2416,Persicaria,6390748,Persicaria virginiana,2889320,99,EXACT
Ceanothus prostratus,3039366,Ceanothus prostratus,<i>Ceanothus</i> <i>prostratus</i> Benth.,SPECIES,Rhamnaceae,2407,Ceanothus,3039297,Ceanothus prostratus,3039366,100,EXACT
Muscari botryoides,2772094,Muscari botryoides,<i>Muscari</i> <i>botryoides</i> (L.) Mill.,SPECIES,Asparagaceae,7683,Muscari,2772004,Muscari botryoides,2772094,99,EXACT
Vitis acerifolia,5372375,Vitis acerifolia,<i>Vitis</i> <i>acerifolia</i> Raf.,SPECIES,Vitaceae,6672,Vitis,7467468,Vitis acerifolia,5372375,100,EXACT
Prunella vulgaris vulgaris,6410959,Prunella vulgaris vulgaris,<i>Prunella</i> <i>vulgaris</i> var. <i>vulgaris</i>,VARIETY,Lamiaceae,2497,Prunella,2926553,Prunella vulgaris,5341297,85,EXACT
Rubus rolfei,2994134,Rubus rolfei,<i>Rubus</i> <i>rolfei</i> S.Vidal,SPECIES,Rosaceae,5015,Rubus,2988638,Rubus rolfei,2994134,99,EXACT
Cirsium fontinale campylon,4222728,Cirsium fontinale campylon,<i>Cirsium</i> <i>fontinale</i> var. <i>campylon</i> (H.Sharsm.) Pilz ex D.J.Keil & C.E.Turner,VARIETY,Asteraceae,3065,Cirsium,3112554,Cirsium fontinale,3112638,85,EXACT
Viola purpurea venosa,7887146,Viola purpurea venosa,<i>Viola</i> <i>purpurea</i> subsp. <i>venosa</i> (S.Watson) M.S.Baker & Clausen,SUBSPECIES,Violaceae,6631,Viola,2874237,Viola purpurea,5331324,85,EXACT
Monarda stanfieldii,5341421,Monarda stanfieldii,<i>Monarda</i> <i>stanfieldii</i> Small,SPECIES,Lamiaceae,2497,Monarda,2926838,Monarda stanfieldii,5341421,100,EXACT
Colocasia esculenta esculenta,9638143,Colocasia esculenta esculenta,<i>Colocasia</i> <i>esculenta</i> subsp. <i>esculenta</i>,SUBSPECIES,Araceae,6979,Colocasia,5330758,Colocasia esculenta,5330776,85,EXACT
Cirsium vulgare vulgare,6305541,Cirsium vulgare vulgare,<i>Cirsium</i> <i>vulgare</i> subsp. <i>vulgare</i>,SUBSPECIES,Asteraceae,3065,Cirsium,3112554,Cirsium vulgare,3112801,85,EXACT
Ribes oxyacanthoides setosum,6442319,Ribes oxyacanthoides setosum,<i>Ribes</i> <i>oxyacanthoides</i> subsp. <i>setosum</i> (Lindl.) Q.P.Sinnott,SUBSPECIES,Grossulariaceae,2403,Ribes,2986095,Ribes oxyacanthoides,2986124,85,EXACT
Barbarea vulgaris arcuata,5374656,Barbarea vulgaris arcuata,<i>Barbarea</i> <i>vulgaris</i> subsp. <i>arcuata</i> (Opiz) Hayek,SUBSPECIES,Brassicaceae,3112,Barbarea,8370997,Barbarea vulgaris,5708780,84,EXACT
Amelanchier ovalis,3023878,Amelanchier ovalis,<i>Amelanchier</i> <i>ovalis</i> Medik.,SPECIES,Rosaceae,5015,Amelanchier,3023817,Amelanchier ovalis,3023878,99,EXACT
Viola adunca,5331199,Viola adunca,<i>Viola</i> <i>adunca</i> Sm.,SPECIES,Violaceae,6631,Viola,2874237,Viola adunca,5331199,100,EXACT
Quercus velutina,8086561,Quercus velutina,<i>Quercus</i> <i>velutina</i> Lam.,SPECIES,Fagaceae,4689,Quercus,2877951,Quercus velutina,8086561,99,EXACT
Viola palustris,5331355,Viola palustris,<i>Viola</i> <i>palustris</i> L.,SPECIES,Violaceae,6631,Viola,2874237,Viola palustris,5331355,100,EXACT
Persicaria capitata,2889304,Persicaria capitata,<i>Persicaria</i> <i>capitata</i> (Buch.-Ham. ex D.Don) H.Gross,SPECIES,Polygonaceae,2416,Persicaria,6390748,Persicaria capitata,2889304,100,EXACT
Rubus ursinus macropetalus,2991752,Rubus ursinus macropetalus,<i>Rubus</i> <i>ursinus</i> subsp. <i>macropetalus</i> (Douglas ex Hook.) Taylor & Mac Bryde,SUBSPECIES,Rosaceae,5015,Rubus,2988638,Rubus macropetalus,2991753,84,EXACT
Crataegus crus-galli,3013404,Crataegus crus-galli,<i>Crataegus</i> <i>crus-galli</i> L.,SPECIES,Rosaceae,5015,Crataegus,3013395,Crataegus crus-galli,3013404,99,EXACT
Cirsium occidentale occidentale,6444227,Cirsium occidentale occidentale,<i>Cirsium</i> <i>occidentale</i> var. <i>occidentale</i>,VARIETY,Asteraceae,3065,Cirsium,3112554,Cirsium occidentale,3114557,85,EXACT
Stellaria crispa,5384652,Stellaria crispa,<i>Stellaria</i> <i>crispa</i> Cham. & Schltdl.,SPECIES,Caryophyllaceae,2518,Stellaria,3085667,Stellaria crispa,5384652,100,EXACT
Vaccinium myrtillus,2882833,Vaccinium myrtillus,<i>Vaccinium</i> <i>myrtillus</i> L.,SPECIES,Ericaceae,2505,Vaccinium,2882813,Vaccinium myrtillus,2882833,99,EXACT
Glechoma hederacea micrantha,2926558,Glechoma hederacea micrantha,<i>Glechoma</i> <i>hederacea</i> var. <i>micrantha</i> Moricand,VARIETY,Lamiaceae,2497,Glechoma,2926556,Glechoma hederacea,2926557,84,EXACT
Cirsium occidentale candidissimum,4220437,Cirsium occidentale candidissimum,<i>Cirsium</i> <i>occidentale</i> var. <i>candidissimum</i> (Greene) J.F.Macbr.,VARIETY,Asteraceae,3065,Cirsium,3112554,Cirsium occidentale,3114557,85,EXACT
Crataegus coccinioides,3014860,Crataegus coccinioides,<i>Crataegus</i> <i>coccinioides</i> Ashe,SPECIES,Rosaceae,5015,Crataegus,3013395,Crataegus coccinioides,3014860,100,EXACT
Cirsium tioganum,6063915,Cirsium tioganum,<i>Cirsium</i> <i>tioganum</i> (Congdon) Petr.,SPECIES,Asteraceae,3065,Cirsium,3112554,Cirsium tioganum,6063915,100,EXACT
Ribes oxyacanthoides cognatum,6442192,Ribes oxyacanthoides cognatum,<i>Ribes</i> <i>oxyacanthoides</i> subsp. <i>cognatum</i> (Greene) Q.P.Sinnott,SUBSPECIES,Grossulariaceae,2403,Ribes,2986095,Ribes oxyacanthoides,2986124,85,EXACT
Picea mariana,5284802,Picea mariana,<i>Picea</i> <i>mariana</i> (Mill.) Britton et al.,SPECIES,Pinaceae,3925,Picea,7606064,Picea mariana,5284802,99,EXACT
Quercus hypoleucoides,2878550,Quercus hypoleucoides,<i>Quercus</i> <i>hypoleucoides</i> A.Camus,SPECIES,Fagaceae,4689,Quercus,2877951,Quercus hypoleucoides,2878550,100,EXACT
Quercus × alvordiana,2878156,Quercus alvordiana,<i>Quercus</i> × <i>alvordiana</i> Eastw.,SPECIES,Fagaceae,4689,Quercus,2877951,Quercus alvordiana,2878156,99,EXACT
Ribes amarum,7947023,Ribes amarum,<i>Ribes</i> <i>amarum</i> Mc Clatchie,SPECIES,Grossulariaceae,2403,Ribes,2986095,Ribes amarum,7947023,99,EXACT
Muscari armeniacum,8152187,Muscari armeniacum,<i>Muscari</i> <i>armeniacum</i> H.J.Veitch,SPECIES,Asparagaceae,7683,Muscari,2772004,Muscari armeniacum,8152187,99,EXACT
Pediomelum hypogaeum scaposum,8078311,Pediomelum hypogaeum scaposum,<i>Pediomelum</i> <i>hypogaeum</i> var. <i>scaposum</i> (A.Gray) Mahler,VARIETY,Fabaceae,5386,Pediomelum,2959963,Pediomelum hypogaeum,2944196,85,EXACT
Viburnum opulus opulus,7096614,Viburnum opulus opulus,<i>Viburnum</i> <i>opulus</i> var. <i>opulus</i>,VARIETY,Viburnaceae,4924416,Viburnum,2888580,Viburnum opulus,2888605,85,EXACT
Quercus pungens,2878187,Quercus pungens,<i>Quercus</i> <i>pungens</i> Liebm.,SPECIES,Fagaceae,4689,Quercus,2877951,Quercus pungens,2878187,99,EXACT
Erythronium shastense,8993372,Erythronium shastense,"<i>Erythronium</i> <i>shastense</i> D.A.York, J.K.Nelson & D.W.Taylor",SPECIES,Liliaceae,7699,Erythronium,2740136,Erythronium shastense,8993372,100,EXACT
Pycnanthemum clinopodioides,2927372,Pycnanthemum clinopodioides,<i>Pycnanthemum</i> <i>clinopodioides</i> Torr. & A.Gray,SPECIES,Lamiaceae,2497,Pycnanthemum,2927338,Pycnanthemum clinopodioides,2927372,100,EXACT
Allium sativum sativum,6435054,Allium sativum sativum,<i>Allium</i> <i>sativum</i> var. <i>sativum</i>,VARIETY,Amaryllidaceae,7682,Allium,9624496,Allium sativum,2856681,85,EXACT
Pontederia cordata cordata,4270222,Pontederia cordata cordata,<i>Pontederia</i> <i>cordata</i> var. <i>cordata</i>,VARIETY,Pontederiaceae,3731,Pontederia,2740415,Pontederia cordata,2766030,84,EXACT
Crataegus flabellata flabellata,3014366,Crataegus flabellata,<i>Crataegus</i> <i>flabellata</i> (Bosc ex Spach) K.Koch,SPECIES,Rosaceae,5015,Crataegus,3013395,Crataegus flabellata,3014366,99,HIGHERRANK
Claytonia crawfordii,10761048,Claytonia crawfordii,<i>Claytonia</i> <i>crawfordii</i> Stoughton,SPECIES,Montiaceae,4898338,Claytonia,3084729,Claytonia crawfordii,10761048,100,EXACT
Rumex acetosella acetosella,6709300,Rumex acetosella acetosella,"<i>Rumex</i> <i>acetosella</i> subsp. <i>acetosella</i> Linnaeus, 1753",SUBSPECIES,Polygonaceae,2416,Rumex,2888942,Rumex acetosella,2888995,85,EXACT
